shipment_id,step,timestamp,hour,lat,lon,temperature_c,temp_threshold_c,temp_alert,interval_co2_kg,cumulative_co2_kg,distance_km
A-1043,64,2026-07-07T17:01:33,5.333,52.25541,9.4368,7.67,8.0,False,3.993,262.462,288.89
A-1043,65,2026-07-07T17:06:33,5.417,52.25086,9.37517,5.49,8.0,False,3.833,266.295,293.4
A-1043,66,2026-07-07T17:11:33,5.5,52.24726,9.31305,5.69,8.0,False,4.295,270.59,297.92
A-1043,67,2026-07-07T17:16:33,5.583,52.24242,9.25153,5.95,8.0,False,3.842,274.432,302.43
A-1043,68,2026-07-07T17:21:33,5.667,52.23842,9.18918,5.59,8.0,False,4.27,278.702,306.94
A-1043,69,2026-07-07T17:26:33,5.75,52.23441,9.12711,5.57,8.0,False,3.846,282.548,311.46
A-1043,70,2026-07-07T17:31:33,5.833,52.23101,9.06578,5.93,8.0,False,3.895,286.443,315.97
A-1043,71,2026-07-07T17:36:33,5.917,52.2257,9.00319,5.8,8.0,False,4.159,290.602,320.49
A-1043,72,2026-07-07T17:41:33,6.0,52.22152,8.94095,5.54,8.0,False,3.884,294.486,325.0
A-1043,73,2026-07-07T17:46:33,6.083,52.21837,8.87979,5.75,8.0,False,4.252,298.738,329.51
A-1043,74,2026-07-07T17:51:33,6.167,52.21328,8.81738,5.66,8.0,False,4.082,302.82,334.03
A-1043,75,2026-07-07T17:56:33,6.25,52.21029,8.7557,5.32,8.0,False,3.846,306.666,338.54
A-1043,76,2026-07-07T18:01:33,6.333,52.20515,8.69392,5.42,8.0,False,4.165,310.831,343.06
A-1043,77,2026-07-07T18:06:33,6.417,52.20133,8.63145,5.73,8.0,False,4.286,315.117,347.57
A-1043,78,2026-07-07T18:11:33,6.5,52.19747,8.56933,5.49,8.0,False,3.867,318.984,352.08
A-1043,79,2026-07-07T18:16:33,6.583,52.19376,8.50775,5.76,8.0,False,4.289,323.273,356.6
A-1043,80,2026-07-07T18:21:33,6.667,52.18922,8.446,5.53,8.0,False,4.316,327.589,361.11
A-1043,81,2026-07-07T18:26:33,6.75,52.1852,8.38275,5.91,8.0,False,3.909,331.498,365.62
A-1043,82,2026-07-07T18:31:33,6.833,52.18043,8.32151,5.08,8.0,False,4.096,335.594,370.14
A-1043,83,2026-07-07T18:36:33,6.917,52.17661,8.25899,5.43,8.0,False,4.181,339.775,374.65
A-1043,84,2026-07-07T18:41:33,7.0,52.17257,8.19749,5.33,8.0,False,3.809,343.584,379.17
A-1043,85,2026-07-07T18:46:33,7.083,52.16798,8.13607,5.4,8.0,False,4.11,347.694,383.68
A-1043,86,2026-07-07T18:51:33,7.167,52.164,8.07335,5.35,8.0,False,4.387,352.081,388.19
A-1043,87,2026-07-07T18:56:33,7.25,52.16025,8.01205,5.47,8.0,False,4.208,356.289,392.71
A-1043,88,2026-07-07T19:01:33,7.333,52.15541,7.94937,5.13,8.0,False,4.288,360.577,397.22
A-1043,89,2026-07-07T19:06:33,7.417,52.15179,7.88737,5.51,8.0,False,4.309,364.886,401.74
A-1043,90,2026-07-07T19:11:33,7.5,52.14792,7.82531,5.86,8.0,False,4.042,368.928,406.25
A-1043,91,2026-07-07T19:16:33,7.583,52.14393,7.76387,5.32,8.0,False,3.831,372.759,410.76
A-1043,92,2026-07-07T19:21:33,7.667,52.1389,7.70164,5.47,8.0,False,3.824,376.583,415.28
A-1043,93,2026-07-07T19:26:33,7.75,52.13505,7.63891,5.12,8.0,False,3.849,380.432,419.79
A-1043,94,2026-07-07T19:31:33,7.833,52.13107,7.57734,4.97,8.0,False,4.042,384.474,424.31
A-1043,95,2026-07-07T19:36:33,7.917,52.12698,7.51507,5.44,8.0,False,3.801,388.275,428.82
A-1043,96,2026-07-07T19:41:33,8.0,52.12268,7.45364,5.03,8.0,False,4.276,392.551,433.33
A-1043,97,2026-07-07T19:46:33,8.083,52.11831,7.39176,5.33,8.0,False,4.309,396.86,437.85
A-1043,98,2026-07-07T19:51:33,8.167,52.11427,7.32946,5.06,8.0,False,4.217,401.077,442.36
A-1043,99,2026-07-07T19:56:33,8.25,52.11066,7.26712,5.33,8.0,False,3.831,404.908,446.88
A-1043,100,2026-07-07T20:01:33,8.333,52.10657,7.20522,5.1,8.0,False,4.131,409.039,451.39
A-1043,101,2026-07-07T20:06:33,8.417,52.10222,7.14354,5.01,8.0,False,3.901,412.94,455.9
A-1043,102,2026-07-07T20:11:33,8.5,52.09831,7.08108,5.07,8.0,False,3.863,416.803,460.42
A-1043,103,2026-07-07T20:16:33,8.583,52.09404,7.0193,4.95,8.0,False,4.227,421.03,464.93
A-1043,104,2026-07-07T20:21:33,8.667,52.08984,6.95802,5.02,8.0,False,4.257,425.287,469.44
A-1043,105,2026-07-07T20:26:33,8.75,52.08554,6.89531,5.49,8.0,False,4.166,429.453,473.96
A-1043,106,2026-07-07T20:31:33,8.833,52.08187,6.83298,4.99,8.0,False,4.276,433.729,478.47
A-1043,107,2026-07-07T20:36:33,8.917,52.07771,6.77168,5.14,8.0,False,3.997,437.726,482.99
A-1043,108,2026-07-07T20:41:33,9.0,52.07307,6.70992,5.16,8.0,False,4.003,441.729,487.5
A-1043,109,2026-07-07T20:46:33,9.083,52.06974,6.64698,5.05,8.0,False,4.3,446.029,492.01
A-1043,110,2026-07-07T20:51:33,9.167,52.0644,6.58562,5.3,8.0,False,3.778,449.807,496.53
A-1043,111,2026-07-07T20:56:33,9.25,52.06109,6.52296,5.25,8.0,False,4.278,454.085,501.04
A-1043,112,2026-07-07T21:01:33,9.333,52.0561,6.46207,5.12,8.0,False,4.133,458.218,505.56
A-1043,113,2026-07-07T21:06:33,9.417,52.05238,6.39965,4.59,8.0,False,3.809,462.027,510.07
A-1043,114,2026-07-07T21:11:33,9.5,52.04894,6.33737,4.56,8.0,False,4.271,466.298,514.58
A-1043,115,2026-07-07T21:16:33,9.583,52.04448,6.27493,4.82,8.0,False,3.816,470.114,519.1
A-1043,116,2026-07-07T21:21:33,9.667,52.03968,6.21333,4.96,8.0,False,4.262,474.376,523.61
A-1043,117,2026-07-07T21:26:33,9.75,52.03678,6.15139,4.97,8.0,False,4.225,478.601,528.12
A-1043,118,2026-07-07T21:31:33,9.833,52.03206,6.08941,5.12,8.0,False,4.089,482.69,532.64
A-1043,119,2026-07-07T21:36:33,9.917,52.02824,6.02785,5.01,8.0,False,3.896,486.586,537.15
A-1043,120,2026-07-07T21:41:33,10.0,52.02408,5.96551,4.56,8.0,False,3.912,490.498,541.67
A-1043,121,2026-07-07T21:46:33,10.083,52.01973,5.90306,4.92,8.0,False,3.745,494.243,546.18
A-1043,122,2026-07-07T21:51:33,10.167,52.01479,5.84161,4.72,8.0,False,4.129,498.372,550.69
A-1043,123,2026-07-07T21:56:33,10.25,52.01079,5.77895,4.56,8.0,False,4.317,502.689,555.21
A-1043,124,2026-07-07T22:01:33,10.333,52.00703,5.71765,4.93,8.0,False,4.348,507.037,559.72
A-1043,125,2026-07-07T22:06:33,10.417,52.00325,5.65492,4.83,8.0,False,4.375,511.412,564.24
A-1043,126,2026-07-07T22:11:33,10.5,51.99955,5.59303,4.71,8.0,False,4.076,515.488,568.75
A-1043,127,2026-07-07T22:16:33,10.583,51.99531,5.53182,4.61,8.0,False,4.065,519.553,573.26
A-1043,128,2026-07-07T22:21:33,10.667,51.99061,5.46902,4.88,8.0,False,4.158,523.711,577.78
A-1043,129,2026-07-07T22:26:33,10.75,51.98682,5.40713,4.69,8.0,False,4.229,527.94,582.29
A-1043,130,2026-07-07T22:31:33,10.833,51.98242,5.34499,4.87,8.0,False,3.816,531.756,586.81
A-1043,131,2026-07-07T22:36:33,10.917,51.97754,5.28341,4.61,8.0,False,3.972,535.728,591.32
A-1043,132,2026-07-07T22:41:33,11.0,51.97423,5.22221,4.73,8.0,False,3.985,539.713,595.83
A-1043,133,2026-07-07T22:46:33,11.083,51.96978,5.1591,4.93,8.0,False,4.227,543.94,600.35
A-1043,134,2026-07-07T22:51:33,11.167,51.96627,5.09783,4.61,8.0,False,4.08,548.02,604.86
A-1043,135,2026-07-07T22:56:33,11.25,51.96175,5.03512,4.35,8.0,False,3.893,551.913,609.38
A-1043,136,2026-07-07T23:01:33,11.333,51.95761,4.97438,4.95,8.0,False,3.989,555.902,613.89
A-1043,137,2026-07-07T23:06:33,11.417,51.95403,4.91181,4.57,8.0,False,4.227,560.129,618.4
A-1043,138,2026-07-07T23:11:33,11.5,51.94948,4.84997,4.55,8.0,False,4.149,564.278,622.92
A-1043,139,2026-07-07T23:16:33,11.583,51.94532,4.78798,4.57,8.0,False,4.288,568.566,627.43
A-1043,140,2026-07-07T23:21:33,11.667,51.94095,4.72581,4.0,8.0,False,3.797,572.363,631.94
A-1043,141,2026-07-07T23:26:33,11.75,51.93743,4.66372,4.9,8.0,False,4.004,576.367,636.46
A-1043,142,2026-07-07T23:31:33,11.833,51.93338,4.6022,4.61,8.0,False,4.249,580.616,640.97
A-1043,143,2026-07-07T23:36:33,11.917,51.92893,4.53982,4.26,8.0,False,3.784,584.4,645.49
A-1043,144,2026-07-07T23:41:33,12.0,51.92372,4.4781,4.61,8.0,False,4.016,588.416,650.0
